2017-03-28 17:08:30,117 | DEBUG | oupCloseable-3-3 | HtDataBaseReaderAndWriter        | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | doWrite EsFaultLog null
2017-03-28 17:11:02,297 | TRACE | oupCloseable-3-3 | NetconfDeviceCommunicator        | 214 - org.opendaylight.netconf.sal-netconf-connector - 1.4.1.Boron-SR1 | RemoteDevice{sendatesim10}: Notification received: <notification xmlns="urn:ietf:params:xml:ns:netconf:notification:1.0">
  <eventTime>2017-03-28T15:11:01Z</eventTime>
  <AttributeValueChangedNotification xmlns="uri:onf:MicrowaveModel-Notifications">
    <counter>9643</counter>
    <timeStamp>20170328171101.8Z</timeStamp>
    <objectIdRef>LP-MWPS-ifIndex1</objectIdRef>
    <attributeName>airInterfaceStatus/modulationCur</attributeName>
    <newValue>128</newValue>
  </AttributeValueChangedNotification>
</notification>

2017-03-28 17:11:02,297 | DEBUG | oupCloseable-3-3 | NotificationHandler              | 214 - org.opendaylight.netconf.sal-netconf-connector - 1.4.1.Boron-SR1 | RemoteDevice{sendatesim10}: Forwarding notification org.opendaylight.netconf.sal.connect.netconf.schema.mapping.NetconfMessageTransformer$NetconfDeviceNotification@4f7b8103
2017-03-28 17:11:02,297 | TRACE | oupCloseable-3-3 | KeepaliveSalFacade               | 214 - org.opendaylight.netconf.sal-netconf-connector - 1.4.1.Boron-SR1 | RemoteDevice{sendatesim10}: Resetting netconf keepalive timer
2017-03-28 17:11:02,297 | TRACE | oupCloseable-3-3 | KeepaliveSalFacade               | 214 - org.opendaylight.netconf.sal-netconf-connector - 1.4.1.Boron-SR1 | RemoteDevice{sendatesim10}: Scheduling next keepalive in 120 SECONDS
2017-03-28 17:11:02,297 | DEBUG | oupCloseable-3-3 | MicrowaveEventListener           | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | Got event of type :: AttributeValueChangedNotification
2017-03-28 17:11:02,298 | DEBUG | oupCloseable-3-3 | HtDatabaseEventsService          | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | Write event: MwtNotificationBase [getType()=AttributeValueChangedNotificationXml, nodeName=sendatesim10, counter=9643, timeStamp=20170328171101.0Z, objectId=LP-MWPS-ifIndex1]
2017-03-28 17:11:02,298 | DEBUG | oupCloseable-3-3 | HtDataBaseReaderAndWriter        | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | doWrite EsEventBase null
2017-03-28 17:11:02,300 | DEBUG | oupCloseable-3-3 | HtDataBaseReaderAndWriter        | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | doWrite done for EsEventBase AVsVeGCaEF8tR-YqvwiS
2017-03-28 17:11:04,295 | TRACE | oupCloseable-3-3 | NetconfDeviceCommunicator        | 214 - org.opendaylight.netconf.sal-netconf-connector - 1.4.1.Boron-SR1 | RemoteDevice{sendatesim10}: Notification received: <notification xmlns="urn:ietf:params:xml:ns:netconf:notification:1.0">
  <eventTime>2017-03-28T15:11:03Z</eventTime>
  <ProblemNotification xmlns="uri:onf:MicrowaveModel-Notifications">
    <counter>9644</counter>
    <timeStamp>20170328171103.9Z</timeStamp>
    <objectIdRef>LP-MWPS-ifIndex1</objectIdRef>
    <problem>modulationIsDownShifted</problem>
    <severity>warning</severity>
  </ProblemNotification>
</notification>

2017-03-28 17:11:04,295 | DEBUG | oupCloseable-3-3 | NotificationHandler              | 214 - org.opendaylight.netconf.sal-netconf-connector - 1.4.1.Boron-SR1 | RemoteDevice{sendatesim10}: Forwarding notification org.opendaylight.netconf.sal.connect.netconf.schema.mapping.NetconfMessageTransformer$NetconfDeviceNotification@4e8ec68c
2017-03-28 17:11:04,295 | TRACE | oupCloseable-3-3 | KeepaliveSalFacade               | 214 - org.opendaylight.netconf.sal-netconf-connector - 1.4.1.Boron-SR1 | RemoteDevice{sendatesim10}: Resetting netconf keepalive timer
2017-03-28 17:11:04,295 | TRACE | oupCloseable-3-3 | KeepaliveSalFacade               | 214 - org.opendaylight.netconf.sal-netconf-connector - 1.4.1.Boron-SR1 | RemoteDevice{sendatesim10}: Scheduling next keepalive in 120 SECONDS
2017-03-28 17:11:04,295 | DEBUG | oupCloseable-3-3 | MicrowaveEventListener           | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | Got event of type :: ProblemNotification
2017-03-28 17:11:04,296 | DEBUG | oupCloseable-3-3 | HtDatabaseEventsService          | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | Write fault to faultlog: ProblemNotificationXml [problem=modulationIsDownShifted, severity=Warning, toString()=MwtNotificationBase [getType()=ProblemNotificationXml, nodeName=sendatesim10, counter=9644, timeStamp=20170328171103.0Z, objectId=LP-MWPS-ifIndex1]]
2017-03-28 17:11:04,296 | DEBUG | oupCloseable-3-3 | HtDataBaseReaderAndWriter        | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | doWrite EsFaultLog null
2017-03-28 17:11:04,298 | DEBUG | oupCloseable-3-3 | HtDataBaseReaderAndWriter        | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | doWrite done for EsFaultLog AVsVeGhoEF8tR-YqvwiT
2017-03-28 17:11:04,298 | DEBUG | oupCloseable-3-3 | HtDatabaseEventsService          | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | Write fault to currentlog: ProblemNotificationXml [problem=modulationIsDownShifted, severity=Warning, toString()=MwtNotificationBase [getType()=ProblemNotificationXml, nodeName=sendatesim10, counter=9644, timeStamp=20170328171103.0Z, objectId=LP-MWPS-ifIndex1]]
2017-03-28 17:11:04,298 | DEBUG | oupCloseable-3-3 | HtDataBaseReaderAndWriter        | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | doWrite EsFaultCurrent sendatesim10/LP-MWPS-ifIndex1/modulationIsDownShifted
2017-03-28 17:11:04,299 | DEBUG | oupCloseable-3-3 | HtDataBaseReaderAndWriter        | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | doWrite done for EsFaultCurrent sendatesim10/LP-MWPS-ifIndex1/modulationIsDownShifted
2017-03-28 17:11:04,299 | TRACE | oupCloseable-3-3 | NetconfDeviceCommunicator        | 214 - org.opendaylight.netconf.sal-netconf-connector - 1.4.1.Boron-SR1 | RemoteDevice{sendatesim10}: Notification received: <notification xmlns="urn:ietf:params:xml:ns:netconf:notification:1.0">
  <eventTime>2017-03-28T15:11:03Z</eventTime>
  <AttributeValueChangedNotification xmlns="uri:onf:MicrowaveModel-Notifications">
    <counter>9644</counter>
    <timeStamp>20170328171103.9Z</timeStamp>
    <objectIdRef>LP-MWPS-ifIndex1</objectIdRef>
    <attributeName>airInterfaceStatus/modulationCur</attributeName>
    <newValue>128</newValue>
  </AttributeValueChangedNotification>
</notification>

2017-03-28 17:11:04,299 | DEBUG | oupCloseable-3-3 | NotificationHandler              | 214 - org.opendaylight.netconf.sal-netconf-connector - 1.4.1.Boron-SR1 | RemoteDevice{sendatesim10}: Forwarding notification org.opendaylight.netconf.sal.connect.netconf.schema.mapping.NetconfMessageTransformer$NetconfDeviceNotification@47d4349f
2017-03-28 17:11:04,299 | TRACE | oupCloseable-3-3 | KeepaliveSalFacade               | 214 - org.opendaylight.netconf.sal-netconf-connector - 1.4.1.Boron-SR1 | RemoteDevice{sendatesim10}: Resetting netconf keepalive timer
2017-03-28 17:11:04,299 | TRACE | oupCloseable-3-3 | KeepaliveSalFacade               | 214 - org.opendaylight.netconf.sal-netconf-connector - 1.4.1.Boron-SR1 | RemoteDevice{sendatesim10}: Scheduling next keepalive in 120 SECONDS
2017-03-28 17:11:04,299 | DEBUG | oupCloseable-3-3 | MicrowaveEventListener           | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | Got event of type :: AttributeValueChangedNotification
2017-03-28 17:11:04,300 | DEBUG | oupCloseable-3-3 | HtDatabaseEventsService          | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | Write event: MwtNotificationBase [getType()=AttributeValueChangedNotificationXml, nodeName=sendatesim10, counter=9644, timeStamp=20170328171103.0Z, objectId=LP-MWPS-ifIndex1]
2017-03-28 17:11:04,300 | DEBUG | oupCloseable-3-3 | HtDataBaseReaderAndWriter        | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | doWrite EsEventBase null
2017-03-28 17:11:04,301 | DEBUG | oupCloseable-3-3 | HtDataBaseReaderAndWriter        | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | doWrite done for EsEventBase AVsVeGhsEF8tR-YqvwiU
2017-03-28 17:11:06,297 | TRACE | oupCloseable-3-3 | NetconfDeviceCommunicator        | 214 - org.opendaylight.netconf.sal-netconf-connector - 1.4.1.Boron-SR1 | RemoteDevice{sendatesim10}: Notification received: <notification xmlns="urn:ietf:params:xml:ns:netconf:notification:1.0">
  <eventTime>2017-03-28T15:11:06Z</eventTime>
  <ProblemNotification xmlns="uri:onf:MicrowaveModel-Notifications">
    <counter>9645</counter>
    <timeStamp>20170328171105.9Z</timeStamp>
    <objectIdRef>LP-MWPS-ifIndex1</objectIdRef>
    <problem>modulationIsDownShifted</problem>
    <severity>non-alarmed</severity>
  </ProblemNotification>
</notification>

2017-03-28 17:11:06,297 | DEBUG | oupCloseable-3-3 | NotificationHandler              | 214 - org.opendaylight.netconf.sal-netconf-connector - 1.4.1.Boron-SR1 | RemoteDevice{sendatesim10}: Forwarding notification org.opendaylight.netconf.sal.connect.netconf.schema.mapping.NetconfMessageTransformer$NetconfDeviceNotification@26c114c2
2017-03-28 17:11:06,297 | TRACE | oupCloseable-3-3 | KeepaliveSalFacade               | 214 - org.opendaylight.netconf.sal-netconf-connector - 1.4.1.Boron-SR1 | RemoteDevice{sendatesim10}: Resetting netconf keepalive timer
2017-03-28 17:11:06,297 | TRACE | oupCloseable-3-3 | KeepaliveSalFacade               | 214 - org.opendaylight.netconf.sal-netconf-connector - 1.4.1.Boron-SR1 | RemoteDevice{sendatesim10}: Scheduling next keepalive in 120 SECONDS
2017-03-28 17:11:06,297 | DEBUG | oupCloseable-3-3 | MicrowaveEventListener           | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | Got event of type :: ProblemNotification
2017-03-28 17:11:06,298 | DEBUG | oupCloseable-3-3 | HtDatabaseEventsService          | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | Write fault to faultlog: ProblemNotificationXml [problem=modulationIsDownShifted, severity=NonAlarmed, toString()=MwtNotificationBase [getType()=ProblemNotificationXml, nodeName=sendatesim10, counter=9645, timeStamp=20170328171105.0Z, objectId=LP-MWPS-ifIndex1]]
2017-03-28 17:11:06,298 | DEBUG | oupCloseable-3-3 | HtDataBaseReaderAndWriter        | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | doWrite EsFaultLog null
2017-03-28 17:11:06,300 | DEBUG | oupCloseable-3-3 | HtDataBaseReaderAndWriter        | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | doWrite done for EsFaultLog AVsVeHA6EF8tR-YqvwiV
2017-03-28 17:11:06,300 | DEBUG | oupCloseable-3-3 | HtDatabaseEventsService          | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | Remove fault from currentlog: ProblemNotificationXml [problem=modulationIsDownShifted, severity=NonAlarmed, toString()=MwtNotificationBase [getType()=ProblemNotificationXml, nodeName=sendatesim10, counter=9645, timeStamp=20170328171105.0Z, objectId=LP-MWPS-ifIndex1]]
2017-03-28 17:11:06,301 | TRACE | oupCloseable-3-3 | NetconfDeviceCommunicator        | 214 - org.opendaylight.netconf.sal-netconf-connector - 1.4.1.Boron-SR1 | RemoteDevice{sendatesim10}: Notification received: <notification xmlns="urn:ietf:params:xml:ns:netconf:notification:1.0">
  <eventTime>2017-03-28T15:11:06Z</eventTime>
  <AttributeValueChangedNotification xmlns="uri:onf:MicrowaveModel-Notifications">
    <counter>9645</counter>
    <timeStamp>20170328171105.9Z</timeStamp>
    <objectIdRef>LP-MWPS-ifIndex1</objectIdRef>
    <attributeName>airInterfaceStatus/modulationCur</attributeName>
    <newValue>128</newValue>
  </AttributeValueChangedNotification>
</notification>

2017-03-28 17:11:06,301 | DEBUG | oupCloseable-3-3 | NotificationHandler              | 214 - org.opendaylight.netconf.sal-netconf-connector - 1.4.1.Boron-SR1 | RemoteDevice{sendatesim10}: Forwarding notification org.opendaylight.netconf.sal.connect.netconf.schema.mapping.NetconfMessageTransformer$NetconfDeviceNotification@541742b3
2017-03-28 17:11:06,301 | TRACE | oupCloseable-3-3 | KeepaliveSalFacade               | 214 - org.opendaylight.netconf.sal-netconf-connector - 1.4.1.Boron-SR1 | RemoteDevice{sendatesim10}: Resetting netconf keepalive timer
2017-03-28 17:11:06,301 | TRACE | oupCloseable-3-3 | KeepaliveSalFacade               | 214 - org.opendaylight.netconf.sal-netconf-connector - 1.4.1.Boron-SR1 | RemoteDevice{sendatesim10}: Scheduling next keepalive in 120 SECONDS
2017-03-28 17:11:06,301 | DEBUG | oupCloseable-3-3 | MicrowaveEventListener           | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | Got event of type :: AttributeValueChangedNotification
2017-03-28 17:11:06,302 | DEBUG | oupCloseable-3-3 | HtDatabaseEventsService          | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | Write event: MwtNotificationBase [getType()=AttributeValueChangedNotificationXml, nodeName=sendatesim10, counter=9645, timeStamp=20170328171105.0Z, objectId=LP-MWPS-ifIndex1]
2017-03-28 17:11:06,302 | DEBUG | oupCloseable-3-3 | HtDataBaseReaderAndWriter        | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | doWrite EsEventBase null
2017-03-28 17:11:06,303 | DEBUG | oupCloseable-3-3 | HtDataBaseReaderAndWriter        | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | doWrite done for EsEventBase AVsVeHA-EF8tR-YqvwiW
2017-03-28 17:11:08,299 | TRACE | oupCloseable-3-3 | NetconfDeviceCommunicator        | 214 - org.opendaylight.netconf.sal-netconf-connector - 1.4.1.Boron-SR1 | RemoteDevice{sendatesim10}: Notification received: <notification xmlns="urn:ietf:params:xml:ns:netconf:notification:1.0">
  <eventTime>2017-03-28T15:11:08Z</eventTime>
  <ProblemNotification xmlns="uri:onf:MicrowaveModel-Notifications">
    <counter>9646</counter>
    <timeStamp>20170328171108.0Z</timeStamp>
    <objectIdRef>PowerSupply3</objectIdRef>
    <problem>powerLoss</problem>
    <severity>minor</severity>
  </ProblemNotification>
</notification>

2017-03-28 17:11:08,300 | DEBUG | oupCloseable-3-3 | NotificationHandler              | 214 - org.opendaylight.netconf.sal-netconf-connector - 1.4.1.Boron-SR1 | RemoteDevice{sendatesim10}: Forwarding notification org.opendaylight.netconf.sal.connect.netconf.schema.mapping.NetconfMessageTransformer$NetconfDeviceNotification@44dece37
2017-03-28 17:11:08,300 | TRACE | oupCloseable-3-3 | KeepaliveSalFacade               | 214 - org.opendaylight.netconf.sal-netconf-connector - 1.4.1.Boron-SR1 | RemoteDevice{sendatesim10}: Resetting netconf keepalive timer
2017-03-28 17:11:08,300 | TRACE | oupCloseable-3-3 | KeepaliveSalFacade               | 214 - org.opendaylight.netconf.sal-netconf-connector - 1.4.1.Boron-SR1 | RemoteDevice{sendatesim10}: Scheduling next keepalive in 120 SECONDS
2017-03-28 17:11:08,300 | DEBUG | oupCloseable-3-3 | MicrowaveEventListener           | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | Got event of type :: ProblemNotification
2017-03-28 17:11:08,301 | DEBUG | oupCloseable-3-3 | HtDatabaseEventsService          | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | Write fault to faultlog: ProblemNotificationXml [problem=powerLoss, severity=Minor, toString()=MwtNotificationBase [getType()=ProblemNotificationXml, nodeName=sendatesim10, counter=9646, timeStamp=20170328171108.0Z, objectId=PowerSupply3]]
2017-03-28 17:11:08,301 | DEBUG | oupCloseable-3-3 | HtDataBaseReaderAndWriter        | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | doWrite EsFaultLog null
2017-03-28 17:11:08,302 | DEBUG | oupCloseable-3-3 | HtDataBaseReaderAndWriter        | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | doWrite done for EsFaultLog AVsVeHgNEF8tR-YqvwiX
2017-03-28 17:11:08,302 | DEBUG | oupCloseable-3-3 | HtDatabaseEventsService          | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | Write fault to currentlog: ProblemNotificationXml [problem=powerLoss, severity=Minor, toString()=MwtNotificationBase [getType()=ProblemNotificationXml, nodeName=sendatesim10, counter=9646, timeStamp=20170328171108.0Z, objectId=PowerSupply3]]
2017-03-28 17:11:08,302 | DEBUG | oupCloseable-3-3 | HtDataBaseReaderAndWriter        | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | doWrite EsFaultCurrent sendatesim10/PowerSupply3/powerLoss
2017-03-28 17:11:08,303 | DEBUG | oupCloseable-3-3 | HtDataBaseReaderAndWriter        | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | doWrite done for EsFaultCurrent sendatesim10/PowerSupply3/powerLoss
2017-03-28 17:11:08,304 | TRACE | oupCloseable-3-3 | NetconfDeviceCommunicator        | 214 - org.opendaylight.netconf.sal-netconf-connector - 1.4.1.Boron-SR1 | RemoteDevice{sendatesim10}: Notification received: <notification xmlns="urn:ietf:params:xml:ns:netconf:notification:1.0">
  <eventTime>2017-03-28T15:11:08Z</eventTime>
  <AttributeValueChangedNotification xmlns="uri:onf:MicrowaveModel-Notifications">
    <counter>9646</counter>
    <timeStamp>20170328171108.0Z</timeStamp>
    <objectIdRef>LP-MWPS-ifIndex1</objectIdRef>
    <attributeName>airInterfaceStatus/modulationCur</attributeName>
    <newValue>128</newValue>
  </AttributeValueChangedNotification>
</notification>

2017-03-28 17:11:08,304 | DEBUG | oupCloseable-3-3 | NotificationHandler              | 214 - org.opendaylight.netconf.sal-netconf-connector - 1.4.1.Boron-SR1 | RemoteDevice{sendatesim10}: Forwarding notification org.opendaylight.netconf.sal.connect.netconf.schema.mapping.NetconfMessageTransformer$NetconfDeviceNotification@2453c23f
2017-03-28 17:11:08,304 | TRACE | oupCloseable-3-3 | KeepaliveSalFacade               | 214 - org.opendaylight.netconf.sal-netconf-connector - 1.4.1.Boron-SR1 | RemoteDevice{sendatesim10}: Resetting netconf keepalive timer
2017-03-28 17:11:08,304 | TRACE | oupCloseable-3-3 | KeepaliveSalFacade               | 214 - org.opendaylight.netconf.sal-netconf-connector - 1.4.1.Boron-SR1 | RemoteDevice{sendatesim10}: Scheduling next keepalive in 120 SECONDS
2017-03-28 17:11:08,304 | DEBUG | oupCloseable-3-3 | MicrowaveEventListener           | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | Got event of type :: AttributeValueChangedNotification
2017-03-28 17:11:08,304 | DEBUG | oupCloseable-3-3 | HtDatabaseEventsService          | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | Write event: MwtNotificationBase [getType()=AttributeValueChangedNotificationXml, nodeName=sendatesim10, counter=9646, timeStamp=20170328171108.0Z, objectId=LP-MWPS-ifIndex1]
2017-03-28 17:11:08,304 | DEBUG | oupCloseable-3-3 | HtDataBaseReaderAndWriter        | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | doWrite EsEventBase null
2017-03-28 17:11:08,310 | DEBUG | oupCloseable-3-3 | HtDataBaseReaderAndWriter        | 347 - org.opendaylight.mwtn.devicemanager-impl - 0.4.0.SNAPSHOT | doWrite done for EsEventBase AVsVeHgVEF8tR-YqvwiY
2017-03-28 17:11:10,302 | TRACE | oupCloseable-3-3 | NetconfDeviceCommunicator        | 214 - org.opendaylight.netconf.sal-netconf-connector - 1.4.1.Boron-SR1 | RemoteDevice{sendatesim10}: Notification received: <notification xmlns="urn:ietf:params:xml:ns:netconf:notification:1.0">
  <eventTime>2017-03-28T15:11:10Z</eventTime>
